"Points:0","Points:1","Points:2"
-0.063288,0.048545,0.25007
0.00059577,0.00010468,0.32952
-0.00031055,0.00011248,0.32844
-0.0012169,0.00012029,0.32736
-0.0021232,0.00012813,0.32629
-0.0030295,0.00013598,0.3252
-0.0039359,0.00014386,0.32412
-0.0048422,0.00015175,0.32303
-0.0057954,0.00015966,0.32194
0.00059577,-0.00060002,0.32844
-0.00031055,-0.00059221,0.32736
-0.0012169,-0.00058437,0.32629
-0.0021232,-0.00057652,0.3252
-0.0030295,-0.00056864,0.32412
-0.0039359,-0.00056075,0.32303
-0.0048422,-0.00055284,0.32194
-0.0057954,-0.00054491,0.32085
0.00059577,-0.0013047,0.32736
-0.00031055,-0.0012969,0.32629
-0.0012169,-0.001289,0.3252
-0.0021232,-0.0012811,0.32412
-0.0030295,-0.0012733,0.32303
-0.0039359,-0.0012653,0.32194
-0.0048422,-0.0012574,0.32085
-0.0057954,-0.0012495,0.31976
0.00059577,-0.0020094,0.32629
-0.00031055,-0.0020015,0.3252
-0.0012169,-0.0019936,0.32412
-0.0021232,-0.0019858,0.32303
-0.0030295,-0.0019778,0.32194
-0.0039359,-0.0019699,0.32085
-0.0048422,-0.001962,0.31976
-0.0057954,-0.001954,0.31866
-0.0068044,0.00016759,0.32085
-0.0068044,-0.00053696,0.31976
-0.0068044,-0.0012415,0.31866
-0.0068044,-0.001946,0.31756
-0.0078336,0.00017554,0.31976
-0.0078336,-0.00052899,0.31866
-0.0078336,-0.0012335,0.31756
-0.0078336,-0.001938,0.31645
-0.008887,0.00018351,0.31866
-0.008887,-0.000521,0.31756
-0.008887,-0.0012255,0.31645
-0.008887,-0.00193,0.31535
-0.009969,0.0001915,0.31756
-0.009969,-0.00051298,0.31645
-0.009969,-0.0012175,0.31535
-0.009969,-0.0019219,0.31424
-0.011084,0.00019952,0.31645
-0.011084,-0.00050495,0.31535
-0.011084,-0.0012094,0.31424
-0.011084,-0.0019138,0.31313
-0.012239,0.00020755,0.31535
-0.012239,-0.0004969,0.31424
-0.012239,-0.0012013,0.31313
-0.012239,-0.0019057,0.31201
-0.013438,0.0002156,0.31424
-0.013438,-0.00048882,0.31313
-0.013438,-0.0011932,0.31201
-0.013438,-0.0018976,0.31089
-0.014689,0.00022368,0.31313
-0.014689,-0.00048072,0.31201
-0.014689,-0.0011851,0.31089
-0.014689,-0.0018895,0.30977
-0.015999,0.00023178,0.31201
-0.015999,-0.0004726,0.31089
-0.015999,-0.001177,0.30977
-0.015999,-0.0018813,0.30865
-0.017378,0.0002399,0.31089
-0.017378,-0.00046446,0.30977
-0.017378,-0.0011688,0.30865
-0.017378,-0.0018731,0.30752
-0.018769,0.00024736,0.30977
-0.018777,-0.0004569,0.30865
-0.018784,-0.0011611,0.30752
-0.018791,-0.0018653,0.30639
-0.020075,0.00027831,0.30865
-0.020111,-0.0004247,0.30752
-0.020148,-0.0011277,0.30639
-0.020185,-0.0018307,0.30525
-0.021262,0.0003805,0.30752
-0.021351,-0.00031763,0.30639
-0.021439,-0.0010157,0.30525
-0.021528,-0.0017138,0.30412
-0.022396,0.00057966,0.30639
-0.022544,-0.00010839,0.30525
-0.022692,-0.00079641,0.30412
-0.02284,-0.0014844,0.30297
-0.023528,0.00088021,0.30525
-0.023736,0.00020757,0.30412
-0.023944,-0.00046504,0.30297
-0.024151,-0.0011376,0.30183
-0.024648,0.0012838,0.30412
-0.024914,0.000632,0.30297
-0.025181,-1.9799e-05,0.30183
-0.025447,-0.00067158,0.30068
-0.025741,0.0017905,0.30297
-0.026065,0.0011649,0.30183
-0.026389,0.00053925,0.30068
-0.026712,-8.6321e-05,0.29953
-0.026795,0.0023976,0.30183
-0.027174,0.0018034,0.30068
-0.027553,0.0012093,0.29953
-0.027932,0.00061523,0.29838
-0.027797,0.003101,0.30068
-0.028229,0.0025434,0.29953
-0.02866,0.0019858,0.29838
-0.029092,0.0014283,0.29722
-0.028735,0.0038941,0.29953
-0.029216,0.0033778,0.29838
-0.029697,0.0028614,0.29722
-0.030178,0.0023451,0.29605
-0.029599,0.0047687,0.29838
-0.030125,0.0042978,0.29722
-0.030651,0.0038269,0.29605
-0.031177,0.0033561,0.29489
-0.030378,0.0057147,0.29722
-0.030946,0.005293,0.29605
-0.031513,0.0048714,0.29489
-0.03208,0.0044498,0.29372
-0.031067,0.0067208,0.29605
-0.03167,0.0063516,0.29489
-0.032274,0.0059824,0.29372
-0.032877,0.0056132,0.29254
-0.031659,0.0077749,0.29489
-0.032293,0.0074606,0.29372
-0.032927,0.0071463,0.29254
-0.033562,0.006832,0.29137
-0.03215,0.0088642,0.29372
-0.03281,0.0086066,0.29254
-0.03347,0.008349,0.29137
-0.034131,0.0080915,0.29019
-0.03254,0.0099757,0.29254
-0.033221,0.0097761,0.29137
-0.033901,0.0095765,0.29019
-0.034582,0.0093769,0.289
-0.032829,0.011097,0.29137
-0.033525,0.010956,0.29019
-0.034221,0.010814,0.289
-0.034917,0.010673,0.28781
-0.033026,0.01228,0.29019
-0.033731,0.01219,0.289
-0.034437,0.0121,0.28781
-0.035142,0.01201,0.28662
-0.03318,0.013786,0.289
-0.033889,0.013726,0.28781
-0.034598,0.013665,0.28662
-0.035307,0.013604,0.28542
-0.033341,0.015639,0.28781
-0.03405,0.015586,0.28662
-0.03476,0.015532,0.28542
-0.03547,0.015479,0.28422
-0.033511,0.017593,0.28662
-0.034221,0.017539,0.28542
-0.03493,0.017486,0.28422
-0.03564,0.017432,0.28302
-0.033684,0.019575,0.28542
-0.034393,0.019522,0.28422
-0.035103,0.019469,0.28302
-0.035813,0.019415,0.28181
-0.033858,0.021584,0.28422
-0.034568,0.02153,0.28302
-0.035278,0.021477,0.28181
-0.035988,0.021424,0.28059
-0.034035,0.023613,0.28302
-0.034745,0.023559,0.28181
-0.035455,0.023506,0.28059
-0.036165,0.023453,0.27937
-0.034213,0.025657,0.28181
-0.034923,0.025604,0.28059
-0.035633,0.025551,0.27937
-0.036343,0.025498,0.27815
-0.034392,0.027713,0.28059
-0.035102,0.02766,0.27937
-0.035812,0.027606,0.27815
-0.036522,0.027553,0.27693
-0.034572,0.029774,0.27937
-0.035282,0.029721,0.27815
-0.035992,0.029668,0.27693
-0.036701,0.029615,0.27569
-0.034752,0.031836,0.27815
-0.035461,0.031783,0.27693
-0.036171,0.031729,0.27569
-0.036881,0.031676,0.27446
-0.034931,0.033893,0.27693
-0.035641,0.03384,0.27569
-0.03635,0.033787,0.27446
-0.03706,0.033733,0.27322
-0.035109,0.03594,0.27569
-0.035819,0.035887,0.27446
-0.036529,0.035834,0.27322
-0.037238,0.035781,0.27197
-0.035286,0.037972,0.27446
-0.035996,0.037919,0.27322
-0.036706,0.037866,0.27197
-0.037415,0.037813,0.27072
-0.035485,0.040184,0.27322
-0.036192,0.040109,0.27197
-0.036899,0.040034,0.27072
-0.037607,0.039959,0.26947
-0.035842,0.042449,0.27197
-0.036531,0.042288,0.27072
-0.037219,0.042127,0.26947
-0.037908,0.041966,0.26821
-0.036657,0.044673,0.27072
-0.037292,0.044369,0.26947
-0.037926,0.044066,0.26821
-0.03856,0.043762,0.26695
-0.038062,0.046817,0.26947
-0.0386,0.046368,0.26821
-0.039139,0.045919,0.26695
-0.039677,0.04547,0.26568
-0.039947,0.048553,0.26821
-0.040356,0.047986,0.26695
-0.040766,0.047419,0.26568
-0.041176,0.046852,0.26441
-0.042196,0.049776,0.26695
-0.042453,0.049126,0.26568
-0.042709,0.048476,0.26441
-0.042965,0.047826,0.26313
-0.044474,0.050404,0.26568
-0.044583,0.049712,0.26441
-0.044692,0.049021,0.26313
-0.044801,0.048329,0.26185
-0.046823,0.050572,0.26441
-0.046845,0.04987,0.26313
-0.046867,0.049167,0.26185
-0.046889,0.048465,0.26056
-0.049114,0.050588,0.26313
-0.049114,0.049884,0.26185
-0.049114,0.049181,0.26056
-0.049114,0.048478,0.25927
-0.051104,0.050597,0.26185
-0.051104,0.049894,0.26056
-0.051104,0.049191,0.25927
-0.051104,0.048488,0.25797
-0.053007,0.050606,0.26056
-0.053007,0.049903,0.25927
-0.053007,0.0492,0.25797
-0.053007,0.048497,0.25666
-0.054836,0.050616,0.25927
-0.054836,0.049913,0.25797
-0.054836,0.04921,0.25666
-0.054836,0.048507,0.25536
-0.056604,0.050625,0.25797
-0.056604,0.049922,0.25666
-0.056604,0.049219,0.25536
-0.056604,0.048516,0.25404
-0.058321,0.050635,0.25666
-0.058321,0.049932,0.25536
-0.058321,0.049229,0.25404
-0.058321,0.048526,0.25272
-0.06,0.050644,0.25536
-0.06,0.049941,0.25404
-0.06,0.049238,0.25272
-0.06,0.048535,0.2514
-0.061652,0.050654,0.25404
-0.061652,0.049951,0.25272
-0.061652,0.049248,0.2514
-0.061652,0.048545,0.25007
-0.077325,0.050578,0.26441
-0.075769,0.050588,0.26313
-0.074214,0.050597,0.26185
-0.072658,0.050606,0.26056
-0.071103,0.050616,0.25927
-0.069547,0.050625,0.25797
-0.067991,0.050635,0.25666
-0.066436,0.050644,0.25536
-0.06488,0.050654,0.25404
-0.063288,0.050663,0.25272
-0.077325,0.049875,0.26313
-0.075769,0.049884,0.26185
-0.074214,0.049894,0.26056
-0.072658,0.049903,0.25927
-0.071103,0.049913,0.25797
-0.069547,0.049922,0.25666
-0.067991,0.049932,0.25536
-0.066436,0.049941,0.25404
-0.06488,0.049951,0.25272
-0.063288,0.04996,0.2514
-0.077325,0.049172,0.26185
-0.075769,0.049181,0.26056
-0.074214,0.049191,0.25927
-0.072658,0.0492,0.25797
-0.071103,0.04921,0.25666
-0.069547,0.049219,0.25536
-0.067991,0.049229,0.25404
-0.066436,0.049238,0.25272
-0.06488,0.049248,0.2514
-0.063288,0.049257,0.25007
-0.077325,0.048469,0.26056
-0.075769,0.048478,0.25927
-0.074214,0.048488,0.25797
-0.072658,0.048497,0.25666
-0.071103,0.048507,0.25536
-0.069547,0.048516,0.25404
-0.067991,0.048526,0.25272
-0.066436,0.048535,0.2514
-0.06488,0.048545,0.25007
-0.063288,0.048555,0.24874
0.00059577,0.00011248,0.32844
-0.00031055,0.00012029,0.32736
-0.0012169,0.00012813,0.32629
-0.0021232,0.00013598,0.3252
-0.0030295,0.00014386,0.32412
-0.0039359,0.00015175,0.32303
-0.0048422,0.00015966,0.32194
-0.0057954,0.00016759,0.32085
0.00059577,-0.00059221,0.32736
-0.00031055,-0.00058437,0.32629
-0.0012169,-0.00057652,0.3252
-0.0021232,-0.00056864,0.32412
-0.0030295,-0.00056075,0.32303
-0.0039359,-0.00055284,0.32194
-0.0048422,-0.00054491,0.32085
-0.0057954,-0.00053696,0.31976
0.00059577,-0.0012969,0.32629
-0.00031055,-0.001289,0.3252
-0.0012169,-0.0012811,0.32412
-0.0021232,-0.0012733,0.32303
-0.0030295,-0.0012653,0.32194
-0.0039359,-0.0012574,0.32085
-0.0048422,-0.0012495,0.31976
-0.0057954,-0.0012415,0.31866
0.00059577,-0.0020015,0.3252
-0.00031055,-0.0019936,0.32412
-0.0012169,-0.0019858,0.32303
-0.0021232,-0.0019778,0.32194
-0.0030295,-0.0019699,0.32085
-0.0039359,-0.001962,0.31976
-0.0048422,-0.001954,0.31866
-0.0057954,-0.001946,0.31756
-0.0068044,0.00017554,0.31976
-0.0068044,-0.00052899,0.31866
-0.0068044,-0.0012335,0.31756
-0.0068044,-0.001938,0.31645
-0.0078336,0.00018351,0.31866
-0.0078336,-0.000521,0.31756
-0.0078336,-0.0012255,0.31645
-0.0078336,-0.00193,0.31535
-0.008887,0.0001915,0.31756
-0.008887,-0.00051298,0.31645
-0.008887,-0.0012175,0.31535
-0.008887,-0.0019219,0.31424
-0.009969,0.00019952,0.31645
-0.009969,-0.00050495,0.31535
-0.009969,-0.0012094,0.31424
-0.009969,-0.0019138,0.31313
-0.011084,0.00020755,0.31535
-0.011084,-0.0004969,0.31424
-0.011084,-0.0012013,0.31313
-0.011084,-0.0019057,0.31201
-0.012239,0.0002156,0.31424
-0.012239,-0.00048882,0.31313
-0.012239,-0.0011932,0.31201
-0.012239,-0.0018976,0.31089
-0.013438,0.00022368,0.31313
-0.013438,-0.00048072,0.31201
-0.013438,-0.0011851,0.31089
-0.013438,-0.0018895,0.30977
-0.014689,0.00023178,0.31201
-0.014689,-0.0004726,0.31089
-0.014689,-0.001177,0.30977
-0.014689,-0.0018813,0.30865
-0.015999,0.0002399,0.31089
-0.015999,-0.00046446,0.30977
-0.015999,-0.0011688,0.30865
-0.015999,-0.0018731,0.30752
-0.017378,0.00024804,0.30977
-0.017378,-0.00045629,0.30865
-0.017378,-0.0011606,0.30752
-0.017378,-0.0018649,0.30639
-0.018769,0.00025552,0.30865
-0.018777,-0.00044871,0.30752
-0.018784,-0.0011529,0.30639
-0.018791,-0.0018571,0.30525
-0.020075,0.0002865,0.30752
-0.020111,-0.00041649,0.30639
-0.020148,-0.0011195,0.30525
-0.020185,-0.0018224,0.30412
-0.021262,0.00038871,0.30639
-0.021351,-0.00030939,0.30525
-0.021439,-0.0010075,0.30412
-0.021528,-0.0017055,0.30297
-0.022396,0.00058789,0.30525
-0.022544,-0.00010013,0.30412
-0.022692,-0.00078812,0.30297
-0.02284,-0.0014761,0.30183
-0.023528,0.00088847,0.30412
-0.023736,0.00021586,0.30297
-0.023944,-0.00045673,0.30183
-0.024151,-0.0011293,0.30068
-0.024648,0.0012921,0.30297
-0.024914,0.00064031,0.30183
-0.025181,-1.1464e-05,0.30068
-0.025447,-0.00066321,0.29953
-0.025741,0.0017988,0.30183
-0.026065,0.0011732,0.30068
-0.026389,0.00054761,0.29953
-0.026712,-7.7934e-05,0.29838
-0.026795,0.0024059,0.30068
-0.027174,0.0018118,0.29953
-0.027553,0.0012177,0.29838
-0.027932,0.00062364,0.29722
-0.027797,0.0031094,0.29953
-0.028229,0.0025518,0.29838
-0.02866,0.0019942,0.29722
-0.029092,0.0014367,0.29605
-0.028735,0.0039025,0.29838
-0.029216,0.0033862,0.29722
-0.029697,0.0028698,0.29605
-0.030178,0.0023535,0.29489
-0.029599,0.0047771,0.29722
-0.030125,0.0043062,0.29605
-0.030651,0.0038354,0.29489
-0.031177,0.0033646,0.29372
-0.030378,0.0057231,0.29605
-0.030946,0.0053015,0.29489
-0.031513,0.0048799,0.29372
-0.03208,0.0044583,0.29254
-0.031067,0.0067293,0.29489
-0.03167,0.0063601,0.29372
-0.032274,0.0059909,0.29254
-0.032877,0.0056217,0.29137
-0.031659,0.0077834,0.29372
-0.032293,0.0074691,0.29254
-0.032927,0.0071548,0.29137
-0.033562,0.0068406,0.29019
-0.03215,0.0088727,0.29254
-0.03281,0.0086151,0.29137
-0.03347,0.0083576,0.29019
-0.034131,0.0081001,0.289
-0.03254,0.0099843,0.29137
-0.033221,0.0097847,0.29019
-0.033901,0.0095851,0.289
-0.034582,0.0093856,0.28781
-0.032829,0.011105,0.29019
-0.033525,0.010964,0.289
-0.034221,0.010823,0.28781
-0.034917,0.010682,0.28662
-0.033026,0.012289,0.289
-0.033731,0.012199,0.28781
-0.034437,0.012109,0.28662
-0.035142,0.012019,0.28542
-0.03318,0.013795,0.28781
-0.033889,0.013734,0.28662
-0.034598,0.013674,0.28542
-0.035307,0.013613,0.28422
-0.033341,0.015648,0.28662
-0.03405,0.015595,0.28542
-0.03476,0.015541,0.28422
-0.03547,0.015488,0.28302
-0.033511,0.017601,0.28542
-0.034221,0.017548,0.28422
-0.03493,0.017494,0.28302
-0.03564,0.017441,0.28181
-0.033684,0.019584,0.28422
-0.034393,0.019531,0.28302
-0.035103,0.019478,0.28181
-0.035813,0.019424,0.28059
-0.033858,0.021592,0.28302
-0.034568,0.021539,0.28181
-0.035278,0.021486,0.28059
-0.035988,0.021433,0.27937
-0.034035,0.023621,0.28181
-0.034745,0.023568,0.28059
-0.035455,0.023515,0.27937
-0.036165,0.023462,0.27815
-0.034213,0.025666,0.28059
-0.034923,0.025613,0.27937
-0.035633,0.02556,0.27815
-0.036343,0.025507,0.27693
-0.034392,0.027722,0.27937
-0.035102,0.027669,0.27815
-0.035812,0.027615,0.27693
-0.036522,0.027562,0.27569
-0.034572,0.029783,0.27815
-0.035282,0.02973,0.27693
-0.035992,0.029677,0.27569
-0.036701,0.029624,0.27446
-0.034752,0.031845,0.27693
-0.035461,0.031792,0.27569
-0.036171,0.031738,0.27446
-0.036881,0.031685,0.27322
-0.034931,0.033902,0.27569
-0.035641,0.033849,0.27446
-0.03635,0.033796,0.27322
-0.03706,0.033742,0.27197
-0.035109,0.035949,0.27446
-0.035819,0.035896,0.27322
-0.036529,0.035843,0.27197
-0.037238,0.03579,0.27072
-0.035286,0.037981,0.27322
-0.035996,0.037928,0.27197
-0.036706,0.037875,0.27072
-0.037415,0.037822,0.26947
-0.035485,0.040193,0.27197
-0.036192,0.040118,0.27072
-0.036899,0.040043,0.26947
-0.037607,0.039968,0.26821
-0.035842,0.042458,0.27072
-0.036531,0.042297,0.26947
-0.037219,0.042136,0.26821
-0.037908,0.041976,0.26695
-0.036657,0.044682,0.26947
-0.037292,0.044378,0.26821
-0.037926,0.044075,0.26695
-0.03856,0.043771,0.26568
-0.038062,0.046827,0.26821
-0.0386,0.046377,0.26695
-0.039139,0.045928,0.26568
-0.039677,0.045479,0.26441
-0.039947,0.048563,0.26695
-0.040356,0.047996,0.26568
-0.040766,0.047429,0.26441
-0.041176,0.046862,0.26313
-0.042196,0.049785,0.26568
-0.042453,0.049135,0.26441
-0.042709,0.048485,0.26313
-0.042965,0.047836,0.26185
-0.044474,0.050413,0.26441
-0.044583,0.049722,0.26313
-0.044692,0.04903,0.26185
-0.044801,0.048338,0.26056
-0.046823,0.050581,0.26313
-0.046845,0.049879,0.26185
-0.046867,0.049176,0.26056
-0.046889,0.048474,0.25927
-0.049114,0.050597,0.26185
-0.049114,0.049894,0.26056
-0.049114,0.049191,0.25927
-0.049114,0.048488,0.25797
-0.051104,0.050606,0.26056
-0.051104,0.049903,0.25927
-0.051104,0.0492,0.25797
-0.051104,0.048497,0.25666
-0.053007,0.050616,0.25927
-0.053007,0.049913,0.25797
-0.053007,0.04921,0.25666
-0.053007,0.048507,0.25536
-0.054836,0.050625,0.25797
-0.054836,0.049922,0.25666
-0.054836,0.049219,0.25536
-0.054836,0.048516,0.25404
-0.056604,0.050635,0.25666
-0.056604,0.049932,0.25536
-0.056604,0.049229,0.25404
-0.056604,0.048526,0.25272
-0.058321,0.050644,0.25536
-0.058321,0.049941,0.25404
-0.058321,0.049238,0.25272
-0.058321,0.048535,0.2514
-0.06,0.050654,0.25404
-0.06,0.049951,0.25272
-0.06,0.049248,0.2514
-0.06,0.048545,0.25007
-0.061652,0.050663,0.25272
-0.061652,0.04996,0.2514
-0.061652,0.049257,0.25007
-0.061652,0.048555,0.24874
-0.077325,0.050588,0.26313
-0.075769,0.050597,0.26185
-0.074214,0.050606,0.26056
-0.072658,0.050616,0.25927
-0.071103,0.050625,0.25797
-0.069547,0.050635,0.25666
-0.067991,0.050644,0.25536
-0.066436,0.050654,0.25404
-0.06488,0.050663,0.25272
-0.063288,0.050673,0.2514
-0.077325,0.049884,0.26185
-0.075769,0.049894,0.26056
-0.074214,0.049903,0.25927
-0.072658,0.049913,0.25797
-0.071103,0.049922,0.25666
-0.069547,0.049932,0.25536
-0.067991,0.049941,0.25404
-0.066436,0.049951,0.25272
-0.06488,0.04996,0.2514
-0.063288,0.04997,0.25007
-0.077325,0.049181,0.26056
-0.075769,0.049191,0.25927
-0.074214,0.0492,0.25797
-0.072658,0.04921,0.25666
-0.071103,0.049219,0.25536
-0.069547,0.049229,0.25404
-0.067991,0.049238,0.25272
-0.066436,0.049248,0.2514
-0.06488,0.049257,0.25007
-0.063288,0.049267,0.24874
-0.077325,0.048478,0.25927
-0.075769,0.048488,0.25797
-0.074214,0.048497,0.25666
-0.072658,0.048507,0.25536
-0.071103,0.048516,0.25404
-0.069547,0.048526,0.25272
-0.067991,0.048535,0.2514
-0.066436,0.048545,0.25007
-0.06488,0.048555,0.24874
-0.063288,0.048564,0.24739
0.00059577,0.00012029,0.32736
-0.00031055,0.00012813,0.32629
-0.0012169,0.00013598,0.3252
-0.0021232,0.00014386,0.32412
-0.0030295,0.00015175,0.32303
-0.0039359,0.00015966,0.32194
-0.0048422,0.00016759,0.32085
-0.0057954,0.00017554,0.31976
0.00059577,-0.00058437,0.32629
-0.00031055,-0.00057652,0.3252
-0.0012169,-0.00056864,0.32412
-0.0021232,-0.00056075,0.32303
-0.0030295,-0.00055284,0.32194
-0.0039359,-0.00054491,0.32085
-0.0048422,-0.00053696,0.31976
-0.0057954,-0.00052899,0.31866
0.00059577,-0.001289,0.3252
-0.00031055,-0.0012811,0.32412
-0.0012169,-0.0012733,0.32303
-0.0021232,-0.0012653,0.32194
-0.0030295,-0.0012574,0.32085
-0.0039359,-0.0012495,0.31976
-0.0048422,-0.0012415,0.31866
-0.0057954,-0.0012335,0.31756
0.00059577,-0.0019936,0.32412
-0.00031055,-0.0019858,0.32303
-0.0012169,-0.0019778,0.32194
-0.0021232,-0.0019699,0.32085
-0.0030295,-0.001962,0.31976
-0.0039359,-0.001954,0.31866
-0.0048422,-0.001946,0.31756
-0.0057954,-0.001938,0.31645
-0.0068044,0.00018351,0.31866
-0.0068044,-0.000521,0.31756
-0.0068044,-0.0012255,0.31645
-0.0068044,-0.00193,0.31535
-0.0078336,0.0001915,0.31756
-0.0078336,-0.00051298,0.31645
-0.0078336,-0.0012175,0.31535
-0.0078336,-0.0019219,0.31424
-0.008887,0.00019952,0.31645
-0.008887,-0.00050495,0.31535
-0.008887,-0.0012094,0.31424
-0.008887,-0.0019138,0.31313
-0.009969,0.00020755,0.31535
-0.009969,-0.0004969,0.31424
-0.009969,-0.0012013,0.31313
-0.009969,-0.0019057,0.31201
-0.011084,0.0002156,0.31424
-0.011084,-0.00048882,0.31313
-0.011084,-0.0011932,0.31201
-0.011084,-0.0018976,0.31089
-0.012239,0.00022368,0.31313
-0.012239,-0.00048072,0.31201
-0.012239,-0.0011851,0.31089
-0.012239,-0.0018895,0.30977
-0.013438,0.00023178,0.31201
-0.013438,-0.0004726,0.31089
-0.013438,-0.001177,0.30977
-0.013438,-0.0018813,0.30865
-0.014689,0.0002399,0.31089
-0.014689,-0.00046446,0.30977
-0.014689,-0.0011688,0.30865
-0.014689,-0.0018731,0.30752
-0.015999,0.00024804,0.30977
-0.015999,-0.00045629,0.30865
-0.015999,-0.0011606,0.30752
-0.015999,-0.0018649,0.30639
-0.017378,0.00025621,0.30865
-0.017378,-0.0004481,0.30752
-0.017378,-0.0011524,0.30639
-0.017378,-0.0018567,0.30525
-0.018769,0.00026371,0.30752
-0.018777,-0.0004405,0.30639
-0.018784,-0.0011447,0.30525
-0.018791,-0.0018488,0.30412
-0.020075,0.00029472,0.30639
-0.020111,-0.00040825,0.30525
-0.020148,-0.0011112,0.30412
-0.020185,-0.0018141,0.30297
-0.021262,0.00039695,0.30525
-0.021351,-0.00030113,0.30412
-0.021439,-0.00099919,0.30297
-0.021528,-0.0016972,0.30183
-0.022396,0.00059615,0.30412
-0.022544,-9.184e-05,0.30297
-0.022692,-0.00077981,0.30183
-0.02284,-0.0014678,0.30068
-0.023528,0.00089676,0.30297
-0.023736,0.00022417,0.30183
-0.023944,-0.0004484,0.30068
-0.024151,-0.0011209,0.29953
-0.024648,0.0013004,0.30183
-0.024914,0.00064865,0.30068
-0.025181,-3.1023e-06,0.29953
-0.025447,-0.00065483,0.29838
-0.025741,0.0018071,0.30068
-0.026065,0.0011815,0.29953
-0.026389,0.000556,0.29838
-0.026712,-6.9521e-05,0.29722
-0.026795,0.0024143,0.29953
-0.027174,0.0018202,0.29838
-0.027553,0.0012261,0.29722
-0.027932,0.00063208,0.29605
-0.027797,0.0031178,0.29838
-0.028229,0.0025602,0.29722
-0.02866,0.0020027,0.29605
-0.029092,0.0014452,0.29489
-0.028735,0.0039109,0.29722
-0.029216,0.0033946,0.29605
-0.029697,0.0028783,0.29489
-0.030178,0.002362,0.29372
-0.029599,0.0047855,0.29605
-0.030125,0.0043147,0.29489
-0.030651,0.0038439,0.29372
-0.031177,0.0033731,0.29254
-0.030378,0.0057316,0.29489
-0.030946,0.00531,0.29372
-0.031513,0.0048884,0.29254
-0.03208,0.0044669,0.29137
-0.031067,0.0067378,0.29372
-0.03167,0.0063686,0.29254
-0.032274,0.0059994,0.29137
-0.032877,0.0056303,0.29019
-0.031659,0.0077919,0.29254
-0.032293,0.0074776,0.29137
-0.032927,0.0071634,0.29019
-0.033562,0.0068492,0.289
-0.03215,0.0088812,0.29137
-0.03281,0.0086237,0.29019
-0.03347,0.0083662,0.289
-0.034131,0.0081088,0.28781
-0.03254,0.0099929,0.29019
-0.033221,0.0097933,0.289
-0.033901,0.0095938,0.28781
-0.034582,0.0093942,0.28662
-0.032829,0.011114,0.289
-0.033525,0.010973,0.28781
-0.034221,0.010832,0.28662
-0.034917,0.010691,0.28542
-0.033026,0.012297,0.28781
-0.033731,0.012208,0.28662
-0.034437,0.012118,0.28542
-0.035142,0.012028,0.28422
-0.03318,0.013804,0.28662
-0.033889,0.013743,0.28542
-0.034598,0.013682,0.28422
-0.035307,0.013622,0.28302
-0.033341,0.015657,0.28542
-0.03405,0.015603,0.28422
-0.03476,0.01555,0.28302
-0.03547,0.015497,0.28181
-0.033511,0.01761,0.28422
-0.034221,0.017557,0.28302
-0.03493,0.017503,0.28181
-0.03564,0.01745,0.28059
-0.033684,0.019593,0.28302
-0.034393,0.01954,0.28181
-0.035103,0.019486,0.28059
-0.035813,0.019433,0.27937
-0.033858,0.021601,0.28181
-0.034568,0.021548,0.28059
-0.035278,0.021495,0.27937
-0.035988,0.021441,0.27815
-0.034035,0.02363,0.28059
-0.034745,0.023577,0.27937
-0.035455,0.023524,0.27815
-0.036165,0.023471,0.27693
-0.034213,0.025675,0.27937
-0.034923,0.025622,0.27815
-0.035633,0.025569,0.27693
-0.036343,0.025515,0.27569
-0.034392,0.027731,0.27815
-0.035102,0.027677,0.27693
-0.035812,0.027624,0.27569
-0.036522,0.027571,0.27446
-0.034572,0.029792,0.27693
-0.035282,0.029739,0.27569
-0.035992,0.029686,0.27446
-0.036701,0.029633,0.27322
-0.034752,0.031854,0.27569
-0.035461,0.031801,0.27446
-0.036171,0.031747,0.27322
-0.036881,0.031694,0.27197
-0.034931,0.033911,0.27446
